product_type,product_name,product_desc,product_price,product_brand,product_model,product_mousemodel,product_lr,product_buttons,product_sensor,product_dpi,product_connection,product_os,product_dimensions,product_color
Gaming muizen,"Razer Naga Epic Chroma","In een MMO kun je nooit genoeg spreuken direct tot je beschikking hebben. Ja, die kun je onder een sneltoets op je toetsenbord plaatsen. Maar verstopt onder een knop op de muis werkt nog net even wat beter. De Razer Naga Epic Chroma heeft twaalf programmeerbare knoppen op zijn linker zijkant waaronder jij elke in-game opdracht kunt plaatsen die je maar wilt. Zoals dodelijke - of juist genezende - spreuken, vaardigheden en/of macro's. Reken maar, dat dit je reactiesnelheid in het heetst van de strijd flink ten goede komt.","139,-","Razer","116770","None","Rechtshandig","19 knoppen","Laser","None","Draadloos","Ja","7,5 cm x 11,9 cm x 4,3 cm","Zwart"
Muizen,"Logitech MX Anywhere 2S Draadloze Mobiele Muis Wit","Met de Logitech MX Anywhere 2S Draadloze Mobiele Muis bestuur je tot drie computers en kopieer je tekst, afbeeldingen en bestanden eenvoudig heen en weer. Ga als een speer door documenten met supersnel scrollen. De MX ANYWHERE 2S gaat na volledige oplading tot twee maanden mee en in slechts drie minuten tijd heb je genoeg power voor een hele dag. Je werkt vrijwel op elke ondergrond met deze laser muis. En dankzij de compacte, geronde vorm neem je hem mee onderweg en ligt hij ook bij intensief gebruik prettig in de hand.","89,99","Logitech","910-005155","Compact","Linkshandig, Rechtshandig","7 knoppen","Laser","None","Draadloos","Ja","6,1 cm x 10,3 cm x 3,4 cm","Wit"
Gaming muizen,"Asus Strix Claw Dark Edition","De Asus Strix Claw. Zijn naam zegt het al. Deze gaming muis is op maat gemaakt voor pc-gamers die graag de klauwmethode gebruiken. Tot zover de open deur. Want de Strix Claw heeft nog een andere, verborgen specialiteit, namelijk shooters. Ja, zijn 5.000 dpi optische sensor is tijdens het gamen snel aan te passen. Want we weten allemaal, dat dit goed van pas komt wanneer je snel wilt schakelen tussen assaulting en sniping. Maar wat de Asus Strix Claw anders maakt, is de angle-snap-free-eigenschap. Hierdoor biedt de muis jou meer precisie tijdens het mikken dan vele andere angle-snapping-muizen.","74,99","Asus","90YH00C2-BAUA00","None","Rechtshandig","6 knoppen","Laser","None","Bedraad","Ja","7,175 cm x 12,255 cm x 4,525 cm","Oranje"
Gaming muizen,"SteelSeries Rival 700","De SteelSeries Rival 700. Waar te beginnen met deze muis de hemel in prijzen? Hij heeft immers aardig wat opvallende features. Laten we zijn twee opvallendste eigenschappen toelichten: het oled-beeldscherm aan de linker zijkant en de trilfunctie. Beide features houden jou tijdens het gamen op de hoogte van cruciale informatie. Toon bijvoorbeeld op het display de muisgevoeligheid, in-game statistieken zoals jouw health status en wat niet meer. En laat de muis een trilsignaal geven wanneer er in de game iets belangrijks gebeurt.","94,99","SteelSeries","62331","None","Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","6,8 cm x 12,5 cm x 4,2 cm","Zwart"
Muizen,"Logitech M590 Multi-Device Silent Draadloze Muis Zwart","Met de M590 Multi-Device Silent draadloze muis navigeer je naadloos tussen twee computers. Kopieer en plak van de ene naar de andere computer, zelfs als je een Windows pc en een Mac gebruikt. Dit is een stuk handiger dan mails naar je eigen e-mailadres te sturen. De M590 maakt weinig geluid tijdens het klikken en het scrollwiel gebruik je om snel en eenvoudig door lange webpagina's te scrollen.  De 5 programmeerbare knoppen en twee duimknoppen gebruik je voor een eenvoudige bediening. De afgeronde vorm van de muis geeft ondersteuning wanneer je een lange tijd werkt of speelt. Je maakt verbinding via bluetooth of via de 2.4 GHz unifying ontvanger.","55,99","Logitech","910-005197","Compact","Linkshandig, Rechtshandig","7 knoppen","Optisch","None","Draadloos","Ja","6,4 cm x 10,3 cm x 4 cm","Zwart"
Gaming muizen,"Trust GXT 154 FALX Gaming Muis","De Trust GXT 154 FALX is een opvallende witte gaming muis voor beginnende gamers. De muis heeft een futuristisch wit frame, welke je accentueert met de kleur verlichting naar keuze. Met 2 duimknoppen wissel je bijvoorbeeld snel van pikhouweel naar wapen in Minecraft of pas je de  firing rate van je geweer aan in Player Unkown's Battlegrounds. Daarnaast zijn de muis skates ontworpen om de muis met zo min mogelijk weerstand over je muismat te laten glijden. Je wisselt eenvoudig de dpi instellingen van de muis aan door op de knop onder het scrollwiel te drukken, handig als je van lage sniper instellingen naar een snelle run-and-gun instelling moet wisselen.","29,99","Trust","21835","None","Rechtshandig","7 knoppen","Optisch","None","Bedraad","Ja","8,8 cm x 13,7 cm x 4,1 cm","Wit"
Muizen,"Logitech MX Ergo Draadloze Muis Zwart","Werk je liever met een trackbal dan met een reguliere muis, dan ben je bij de Logitech MX Ergo Draadloze Muis aan het juiste adres. Over je bureaublad navigeren met de trackbal vermindert namelijk de last op de spieren in je hand. Deze ergonomische muis is dan ook zeer geschikt voor je ergonomisch ingerichte werkplek. Met de knop bovenop de muis switch je tussen 2 pc's in een ogenblik. Zet bijvoorbeeld je laptop naast je pc en met 1 druk op de knop gebruik je de muis om te navigeren op je laptop in plaats van je desktop. Met 4 extra duimknoppen navigeer je nog makkelijker door alle webpagina's heen.","109,-","Logitech","910-005179","Full-size","Rechtshandig","9 knoppen","Trackball","None","Draadloos","Nee","9,98 cm x 13,25 cm x 5,14 cm","Zwart"
Muizen,"Microsoft Arc Touch Mouse Surface Edition Blauw","De Microsoft Arc Touch Mouse Surface Edition neem je mee onderweg om te navigeren op je Microsoft Surface device. Dankzij de bluetooth 4.0 verbinding werk je draadloos tot 30 meter. Je werk op elk oppervlak, zelfs op ruw hout of tapijt. De touch strip bovenop de mui zorgt voor haptische feedback tijdens het verticale scrollen. De vorm van de muis is zo gemaakt dat je pols rust en in de natuurlijke bocht van je hand past. Wanneer je klaar bent met werken, vervorm je de muis zo dat hij vlak is. Zo berg je hem eenvoudig op in een accessoirevak van je tas.","89,99","Microsoft","CZV-00052","Full-size","Linkshandig, Rechtshandig","2 knoppen","Laser","None","Draadloos","Nee","5,7 cm x 13 cm x 1,45 cm","Blauw"
Gaming muizen,"Asus Cerberus Gaming Muis","De Asus Cerberus Gaming Muis is gericht op spelers van competitieve shooters. De lage dpi instellingen en de rubberen duimgrepen zijn namelijk optimaal voor de lange, zwiepende muis bewegingen die kenmerkend zijn voor spelers van Quake, CounterStrike en andere shooters. Met de 2 duimknoppen voer je snel extra acties uit, zoals een melee aanval of het wisselen van  fire rate in games als PUBG. Dankzij het gevlochten snoer slijt de kabel niet bij intensief gebruikt en raakt deze minder snel in de knoop.","59,90","Asus","90YV0A84-M0NA00","None","Linkshandig, Rechtshandig","6 knoppen","Optisch","None","Bedraad","Ja","None x None x None","Rood"
Muizen,"HP Draadloze Muis 200 Zwart","Met de HP Draadloze Muis 200 Zwartis dankzij zijn vorm grootte comfortabel in gebruik en ontlast hierdoor de pols. Doordat de muis draadloos is, zit je niet in de knoop met draden die op je bureau liggen. En dankzij de draadloze connectiviteit van 2,4 Ghz heb je een bereik tot 10 meter en een hoek van 360 graden. Dankzij de 1000 DPI beweeg je vloeiend met de muiscursor door al jouw bestanden en pagina's.","21,99","HP","X6W31AA #ABB","Compact","Linkshandig, Rechtshandig","2 knoppen","Optisch","None","Draadloos","Nee","5,85 cm x 9,5 cm x 3,4 cm","Zwart"
Gaming muizen,"Razer Basilisk Gaming Muis","Voor competitieve shooter spelers komt Razer met de precieze Razer Basilisk gaming muis. Bij veel gaming muizen is het dpi aan te passen, maar met de Razer basilisk gaat dit een stuk preciezer via de dpi clutch. Zolang je deze knop ingedrukt houdt beschik je over de door jou ingestelde dpi waarde, om bijvoorbeeld met een lage dpi te snipen, of met een hogere dpi gauw een 180 graden draai te maken. Daarnaast zorgt de vernieuwde optische 5G sensor voor pixel precieze tracking om je tegenstanders met een welgemikt schot van hun virtuele hoofd te ontdoen. Mechanische switches in de muisknoppen registreren elke klik zodat je niet meer uit frustratie terugvalt op >em>spray 'n pray tactieken.","69,99","Razer","RZ01-02330100-R3G1","None","Rechtshandig","8 knoppen","Optisch","None","Bedraad","Ja","7,5 cm x 12,4 cm x 4,3 cm","Groen"
Muizen,"Logitech M220 Silent Draadloze Muis Zwart","Met de Logitech M220 Silent Draadloze Muis heb je nooit meer last van vervelende klik- en muisgeluiden. Deze muis heeft namelijk stille knoppen met rubberen switches. Hierdoor wordt het geluid gedempt en maakt een klik 90% minder geluid dan standaard muizen terwijl het vertrouwde klikgevoel bewaard blijft. Sluit de usb nano ontvanger aan op je laptop of pc en je maakt direct draadloos verbinding met de muis. Batterijen verwisselen is verleden tijd, want met de automatische slaapstand houdt de muis het tot 18 maanden lang vol op 1 lading. Dankzij de symmetrische vorm van de muis is de muis zowel links- als rechtshandig te gebruiken.","21,99","Logitech","910-004878","Compact","Linkshandig, Rechtshandig","3 knoppen","Optisch","None","Draadloos","Nee","9,9 cm x 3,9 cm x 6 cm","Zwart"
Muizen,"Microsoft Basic Optical Mouse Zwart","De naam van deze muis geeft al aan waar de muis voor staat. Direct tot je beschikking, degelijke en hij zit nooit zonder voeding. De Microsoft Basic Optical Mouse sluit je aan op je laptop, netbook of PC en je kan direct aan de slag. Of je nou links- of rechtshandig bent, de muis past zich aan. Pas de knoppen aan naar eigen wens, zodat je sneller en efficiënter te werk kan gaan.","21,98","Microsoft","P58-00059","Full-size","Linkshandig, Rechtshandig","3 knoppen","Optisch","None","Bedraad","Nee","5,79 cm x 11,34 cm x 3,92 cm","Zwart"
Gaming muizen,"Corsair Sabre RGB Zwart","Met de Corsair Sabre RGB gaat Corsair terug naar de kern van de gaming muis: snelheid en precisie. Door het lage gewicht van de muis zijn snelle, zwiepende bewegingen makkelijker uit te voeren, wat jouw reactiesnelheid en muscle-memory ten goede komt. De optische sensor geeft 1000x per seconde zijn positie door, waardoor je zeker weet dat de Sabre elke beweging registreert. Deze Corsair muis heeft weinig fratsen, maar via de twee extra duimknoppen heb je toch twee extra acties onder de duim. Voor de persoonlijke noot laat je de 4 afzonderlijk instelbare verlichting zones oplichten in jouw lievelingskleur(en).","49,99","Corsair","CH-9303011-EU","None","Rechtshandig","8 knoppen","Optisch","None","Bedraad","Ja","8 cm x 12,4 cm x 3,8 cm","Zwart"
Muizen,"Microsoft Wireless Mobile Mouse 1850","De Microsoft Wireless Mobile Mouse 1850 is heel compact, draadloos en geschikt voor zowel links- als rechtshandige gebruikers. Bovendien maakt hij gebruik van een Plug & Play-systeem waardoor je hem op elke desktop of laptop gebruikt zonder installatie. De verbinding met je laptop wordt gemaakt door middel van de meegeleverde usb nano-ontvanger. Door de 2.4 GHz frequentie heb je verder geen last van storing of ruis met andere draadloze apparatuur. De ontvanger kan onderweg aangesloten blijven op je laptop of kan worden opgeborgen in de muis.","21,99","Microsoft","U7Z-00004","Compact","Linkshandig, Rechtshandig","3 knoppen","Optisch","None","Draadloos","Nee","5,81 cm x 10 cm x 3,82 cm","Zwart"
Muizen,"HP Z3700 Draadloze Muis Wit","De HP Z3700 Draadloze Muis Wit gebruik je om webpagina's en programma's op je laptop of desktop te scrollen. Deze muis is draadloos en werkt door middel van een usb-ontvanger. Hierdoor heb je geen last van kabels die in de knoop raken. Dankzij de frequentie van 2,4 GHz werkt de muis ook vanaf een grotere afstand. Hierbij heb je geen last van verstoring door andere apparaten in de omgeving. Een muismat heb je niet per se nodig omdat deze muis op elke ondergrond werkt dankzij de lasersensor.","22,99","HP","V0L80AA","Full-size","Linkshandig, Rechtshandig","2 knoppen","Laser","None","Draadloos","Nee","6 cm x 10,1 cm x 2,53 cm","Wit"
Muizen,"Microsoft Wireless Mouse 900","De Microsoft Wireless Mouse 900 is een draadloze muis die je eenvoudig aansluit op je laptop of computer. Het ontwerp is geschikt voor zowel rechts- als linkshandige mensen, zodat iedereen er op los kan klikken. Plug de meegeleverde ontvanger in een usb-poort om direct aan de slag te gaan.","32,99","Microsoft","PW4-00004","Full-size","Linkshandig, Rechtshandig","2 knoppen","Optisch","None","Draadloos","Nee","6,312 cm x 11,33 cm x 4,41 cm","Zwart"
Muizen,"Trust Vergo Draadloze Ergonomische Muis","Met de Trust Vergo Draadloze Ergonomische Muis combineert Trust ergonomie met functionaliteit. De muis plaatst je hand naar een hoek van 60 graden en is voorzien van een afneembare polssteun, hierdoor voorkom je RSI en andere pols en peesklachten. Je werkt niet alleen comfortabel tijdens lange werkdagen, maar ook met verbeterde efficiëntie. Met de 5 duimknoppen navigeer je namelijk een stuk sneller door je Windows en je veelgebruikte programma's. Ook verstel je de dpi instellingen van de muis, zodat je de muiscursor met een kleinere beweging verder over het scherm beweegt om de kans op polsklachten nog meer te verminderen.","49,99","Trust","21722","Full-size","Rechtshandig","9 knoppen","Optisch","None","Draadloos","Nee","9,14 cm x 15,4 cm x 5,66 cm","Zwart"
Muizen,"Rapoo 3910 Draadloze Muis Zwart","De Rapoo 3910 BL Draadloze Muis Zwart is dankzij zijn vorm en grootte comfortabel in gebruik en ontlast hierdoor de pols tijdens het navigeren met de cursor. De muis heeft 7 handige knoppen en een instelbare laser sensor. Doordat de muis energiezuinig is gaan de batterijen tot 9 maanden mee. Met de draadloze connectiviteit van 2,4 Ghz heb je een bereik tot 10 meter en een hoek van 360 graden. Dankzij de 1000 DPI beweeg je vloeiend met de muiscursor door al jouw bestanden en pagina's.","29,99","Rapoo","3910 BL","Compact","Rechtshandig","4 knoppen","Laser","None","Draadloos","Nee","10,4 cm x 6,8 cm x 4,1 cm","Zwart"
Muizen,"Kensington Orbit Optical Trackball Muis","Overstappen van een gewone muis naar een trackball muis? Zit je veel achter de computer en heb je vaak last van je pols? Dan is de Kensington Orbit Optical Trackball Muis voor jou. Beweeg je muis met precisie over je scherm en vlieg door je werkdag heen. Je maakt met een trackball muis minder repetitieve bewegingen waardoor de kans op RSI lager is. Vanwege de symmetrie van de muis is de Orbit Optical Trackball Muis door zowel links- als rechtshandigen te gebruiken.","36,99","Kensington","64327EU","Full-size","Linkshandig, Rechtshandig","2 knoppen","Trackball","None","Bedraad","Nee","12,5 cm x 14 cm x 4,5 cm","Grijs"
Muizen,"HP Z4000 Draadloze Muis Zwart","De HP Z4000 Draadloze Muis Zwart is een compacte muis die werkt op een frequentie van 2,4 GHz. Hierdoor blijft deze HP muis ook op grotere afstand van je computer of laptop prima werken en heb je geen last van verstoring met andere apparaten. Je hebt geen last meer van kabels of ver uitstekende ontvangers dankzij de compacte nano-ontvanger. Met de meegeleverde batterijen kunt je zo'n 12 maanden vooruit.","24,99","HP","H5N61AA","Compact","Linkshandig, Rechtshandig","3 knoppen","Optisch","None","Draadloos","Nee","6,46 cm x 10,1 cm x 2,5 cm","Zwart"
Muizen,"Trust Siano Draadloze Bluetooth Muis","De Trust Siano is een compacte bluetooth muis voor bij je laptop, waar je deze ook gebruikt. Geen geklungel met kabels of een usb dongel, want de Trust Siano maakt verbinding via bluetooth. Zo houd je het beperkte aantal usb poorten van je laptop vrij voor andere randapparatuur. Linkshandig? De symmetrische vorm van deze muis zorgt ervoor dat de muis ook met links lekker in de hand ligt. Bij normaal gebruik houden de 2 AAA batterijen het tot een jaar lang vol.","21,99","Trust","20403","Compact","Linkshandig, Rechtshandig","4 knoppen","Optisch","None","Draadloos","Nee","6,6 cm x 3,9 cm x 10,9 cm","Zwart"
Muizen,"Microsoft Arc Touch Mouse Zwart","De Microsoft Arc Touch Mouse Zwart maakt gebruik van Bluetrack-technologie en heeft een unieke uitstraling. Eigenlijk is alles aan deze ARC Touch muis uniek. De unieke vormgeving bijvoorbeeld. Je buigt de draadloze usb-muis om zo comfortabel mogelijk te werken en als je hem wilt opbergen maak je hem weer plat. Nog handiger is het touch-oppervlak van de Microsoft Arc Touch Mouse Zwart. Geen knoppen meer om te klikken, maar gewoon met je vinger op het oppervlak tikken. Door met je vinger over de muis te vegen, scroll je door pagina's op het beeldscherm.","62,99","Microsoft","RVF-00050","Full-size","Linkshandig, Rechtshandig","2 knoppen","Laser","None","Draadloos","Nee","5,88 cm x 11,1 cm x 3,65 cm","Zwart"
Muizen,"Trust MaxTrack Wireless Mouse","De Trust MaxTrack Wireless Mouse is voorzien van nauwkeurige BlueSpot-technologie, zodat je de muis kan gebruiken op bijna alle ondergronden. Denk hierbij aan tapijt, hout en lichte of donkere ondergronden. Het dpi kan je instellen naar wens. Kies een dpi van 500 voor normaal gebruik en schakel over naar 1000 dpi voor snelle bewegingen tijdens het gamen. Met de knoppen aan de zijkant van de muis schakel je snel tussen pagina op het internet of in je explorer. De Trust MaxTrack Wireless Mouse is een complete muis met ergonomische vormen, die je kan gebruiken voor meerdere doeleinden op je computer.","27,99","Trust","17176","Full-size","Rechtshandig","6 knoppen","Laser","None","Draadloos","Nee","7,9 cm x 13 cm x 4,2 cm","Zwart, Zilver"
Muizen,"Microsoft Wireless Mobile Mouse 3600 Zwart","Sluit de Microsoft Wireless Mobile Mouse geheel draadloos aan op je laptop of PC dankzij Bluetooth. Zo raak je onderweg nooit meer je usb ontvanger kwijt en ga je overal aan het werk. Je gebruikt deze muis zowel links- als rechtshandig. Werk op vrijwel ieder oppervlak met de Blue Track technologie en scroll horizontaal én verticaal met het speciale scrollwheel. Deze muis werkt met Windows 8 en 10, Mac OS X 10.10.3 en Android 4.4.2 en 5.0.","34,99","Microsoft","PN7-00004","Compact","Linkshandig, Rechtshandig","3 knoppen","Optisch","None","Draadloos","Nee","9,53 cm x 5,69 cm x 4,04 cm","Zwart"
Muizen,"Microsoft Sculpt Comfort Mouse","De Microsoft Sculpt Comfort Mouse is geoptimaliseerd voor gebruik met het Windows 8 besturingssysteem. De muis beschikt over touch mogelijkheden, zodat je gemakkelijk door de Metro omgeving kunt bewegen. Met een druk op de blauwe streep zit je direct in het startscherm van Windows 8. Met een veeg omhoog scroll je met gemak door al je geopende applicaties en met een veeg naar beneden geef je alle geopende apps weer om zelf een keuze te maken. Daarnaast is het mogelijk om links, rechts, omhoog en omlaag te scrollen. De muis werkt draadloos via Bluetooth en beschikt over BlueTrack technologie, zodat je op vrijwel elk oppervlak kunt werken. Met de uitsparing voor de rechterduim en het kantelwiel kun je snel en comfortabel naar links, rechts, omhoog en omlaag scrollen.","39,99","Microsoft","H3S-00002","Full-size","Rechtshandig","4 knoppen","Laser","None","Draadloos","Nee","6,85 cm x 11,1 cm x 3,65 cm","Zwart"
Gaming muizen,"BenQ Zowie EC2-A White (Small)","Shooter liefhebbers met wat kleinere handen zijn bij de BenQ Zowie EC2-A White (Small) aan het juiste adres. Met het instelbare dpi tot 3.200 maak je zowel precieze als snelle bewegingen. Ook het gewicht van de muis werkt je niet tegen tijdens een potje Counter Strike, want de muis weegt slechts 97 gram. Wanneer je de muis optilt, dan stopt hij met tracken waardoor bewegingen in game altijd hetzelfde resultaat opleveren. Zo heb je volledige controle in je favoriete game. De 2 duimknoppen aan de zijkant van de muis zijn instelbaar, zodat je een extra actie uitvoert terwijl je snelle bewegingen maakt met de muis.","64,99","BenQ","9H.N0RBB.A3E","None","Rechtshandig","5 knoppen","Optisch","None","Bedraad","Ja","6,4 cm x 12 cm x 4 cm","Wit"
Muizen,"Microsoft Arc Touch Bluetooth Muis","Werk thuis, onderweg en op kantoor met de Microsoft Arc Touch Bluetooth Muis. Vouw de muis plat en je stop hem zo tas. Achter de pc buig je hem weer in de gewenste vorm en ga je aan de slag. Je sluit de muis draadloos aan via de ingebouwde Bluetooth zender. De bediening verloopt via de touch knoppen. Zo klik, scroll en swipe je gemakkelijk overal doorheen.","67,-","Microsoft","7MP-00013","Compact","Linkshandig, Rechtshandig","None","Optisch","None","Draadloos","Nee","5,7 cm x 13 cm x 1,45 cm","None"
Gaming muizen,"Razer Orochi","De Razer Orochi is één van de weinige gaming laptopmuizen. Dit gegeven is an sich al opvallend. Want zoveel compacte gaming muizen bestaan er niet. (Wat best wel raar is, aangezien toch aardig wat gamers er geregeld met hun gaming laptop op uit trekken, bijvoorbeeld naar LAN parties. Een compacte, eenvoudig in een laptoptas op te bergen muis komt dan goed van pas.) Nee, de voornaamste feature van de Razer Orochi betreft zijn onafhankelijkheid. Gebruik hem draadloos, via Bluetooth 4.0. Of geef hem een staartje en gebruik hem bedraad.","69,-","Razer","125330","None","Linkshandig, Rechtshandig","7 knoppen","Laser","None","Bedraad, Draadloos","Ja","6,7 cm x 9,9 cm x 3,5 cm","None"
Muizen,"Microsoft Surface Mouse SC Bluetooth Grijs","De Microsoft Surface Mouse SC Bluetooth Grijs gebruik je om te navigeren op je Surface Pro en Surface Book. Dankzij de bolle vorm past de muis goed in de hand, waardoor je comfortabel werkt. Je scrollt heel precies met het metalen scrollwiel en de linker- en rechtermuisknop zijn druk-geoptimaliseerd. De muis is zo ontworpen, dat je geen herrie maakt wanneer je klikt of scrollt.","54,99","Microsoft","WS3-00002","Compact","Linkshandig, Rechtshandig","None","Optisch","None","Draadloos","Nee","6,416 cm x 11,516 cm x 3,376 cm","Grijs"
Muizen,"HP Wireless Mouse X3000 Blauw","Ga overal draadloos aan het werk met de HP X3000 Wireless Mouse. Deze muis werkt op een frequentie van 2,4 GHz, waardoor je op maximaal 10 meter afstand van je computer of laptop werkt. Je hebt geen last meer van kabels of ver uitstekende ontvangers dankzij de compacte nano-ontvanger.","21,99","HP","N4G63AA","Compact","Linkshandig, Rechtshandig","2 knoppen","Optisch","None","Draadloos","Nee","9,5 cm x 5,7 cm x 3,9 cm","Blauw"
Muizen,"R-Go HE Mouse Verticale Muis Rechts draadloos","De R-Go HE Mouse Verticale Muis Rechts draadloos is een ergonomische muis met name dankzij de verticale grip. Deze grip zorgt voor een neutrale, ontspannen stand van hand en pols. Hierdoor beweeg je jouw hand vanuit de onderarm en niet vanuit de pols. Op deze manier worden klachten en RSI voorkomen. Je hebt geen last van kabels die in de weg zitten. Met de usb ontvanger gebruik je de muis namelijk draadloos. De muis ligt prettig in de hand, doordat hij jouw pols en vingers ondersteunt. De knoppen zijn instelbaar, waardoor je zelf bepaalt op welke manier je de muis het liefst gebruikt.","81,99","R-Go Tools","RGOHEWL","Compact","Rechtshandig","4 knoppen","Laser","None","Draadloos","Nee","8,3 cm x 10,5 cm x 7,6 cm","Zwart"
Muizen,"Microsoft Designer Bluetooth Mouse","Met de Microsoft Designer Bluetooth Mouse heb je dankzij het draadloze 2.4 GHz signaal tot wel 9 meter bereik. Daarnaast kun je vrijwel op elk oppervlak probleemloos werken door de innovatieve Blue Track technologie.","34,99","Microsoft","7N5-00004","Compact","Linkshandig, Rechtshandig","2 knoppen","Optisch","None","Draadloos","Nee","6 cm x 10,7 cm x 1,5 cm","Zwart"
Muizen,"Rapoo T8 Draadloze Laser Touch Muis Wit","De Rapoo T8 is een draadloze muis met touch functionaliteit, handig voor thuis of onderweg. Fysieke knoppen zijn verleden tijd; de Rapoo T8 bedien je middels lichte aanrakingen van je vingertoppen. Swipe, tik en scroll zoals jij wilt, want de bewegingscommando's zijn aan de hand van drivers zelf in te stellen. de 5Ghz frequentie zorgt ervoor dat je geen storing en ruis hebt van andere draadloze apparaten.","49,99","Rapoo","T8W","Full-size","Linkshandig, Rechtshandig","None","Laser","None","Draadloos","Nee","0,65 cm x 1,13 cm x 0,29 cm","Wit"
Gaming muizen,"Corsair M65 Pro RGB Zwart","''Kan de Corsair M65 RGB alsjeblieft nog wat professioneler?'' Natuurlijk kan dat. Zie hier de Corsair M65 Pro RGB, een gaming muis met een flink hogere dpi: 12000 i.p.v. 8200. Verder is deze Pro-versie niet anders dan zijn voorganger. Hij heeft nog altijd programmeerbare knoppen. Een knop om snel te schakelen tussen een 'normale' dpi en een lagere dpi voor het snipen. RGB-verlichting. En hij heeft losse gewichtjes waarmee je zijn totaalgewicht en balans naar eigen smaak tweakt.","69,99","Corsair","CH-9300011-EU","None","Rechtshandig","8 knoppen","Optisch","None","Bedraad","Ja","7,2 cm x 11,8 cm x 3,9 cm","Zwart"
